"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HHWEALTH","FINAN","USD","A","2002",29448.47,
"AUS","HHWEALTH","FINAN","USD","A","2003",31918.09,
"AUS","HHWEALTH","FINAN","USD","A","2004",36859.08,
"AUS","HHWEALTH","FINAN","USD","A","2005",41525.95,
"AUS","HHWEALTH","FINAN","USD","A","2006",46622.67,
"AUS","HHWEALTH","FINAN","USD","A","2007",49632.94,
"AUS","HHWEALTH","FINAN","USD","A","2008",36760.82,
"AUS","HHWEALTH","FINAN","USD","A","2009",44903.45,
"AUS","HHWEALTH","FINAN","USD","A","2010",43659.01,
"AUS","HHWEALTH","FINAN","USD","A","2011",40462.21,
"AUS","HHWEALTH","FINAN","USD","A","2012",49116.19,
"AUS","HHWEALTH","FINAN","USD","A","2013",56469.76,
"AUS","HHWEALTH","FINAN","USD","A","2014",61280.69,
"AUS","HHWEALTH","FINAN","USD","A","2015",64496.7,
"AUS","HHWEALTH","FINAN","USD","A","2016",72556.44,
"AUS","HHWEALTH","FINAN","USD","A","2017",76171.88,
"AUS","HHWEALTH","FINAN","USD","A","2018",77482.87,
"AUT","HHWEALTH","FINAN","USD","A","1995",23857.39,
"AUT","HHWEALTH","FINAN","USD","A","1996",25456.66,
"AUT","HHWEALTH","FINAN","USD","A","1997",26583.78,
"AUT","HHWEALTH","FINAN","USD","A","1998",28317.58,
"AUT","HHWEALTH","FINAN","USD","A","1999",29611.01,
"AUT","HHWEALTH","FINAN","USD","A","2000",31921.88,
"AUT","HHWEALTH","FINAN","USD","A","2001",31895.42,
"AUT","HHWEALTH","FINAN","USD","A","2002",33065.16,
"AUT","HHWEALTH","FINAN","USD","A","2003",35619.8,
"AUT","HHWEALTH","FINAN","USD","A","2004",38028.76,
"AUT","HHWEALTH","FINAN","USD","A","2005",40572.84,
"AUT","HHWEALTH","FINAN","USD","A","2006",44626.98,
"AUT","HHWEALTH","FINAN","USD","A","2007",46639.85,
"AUT","HHWEALTH","FINAN","USD","A","2008",44802.32,
"AUT","HHWEALTH","FINAN","USD","A","2009",50265.03,
"AUT","HHWEALTH","FINAN","USD","A","2010",52455.03,
"AUT","HHWEALTH","FINAN","USD","A","2011",53068.29,
"AUT","HHWEALTH","FINAN","USD","A","2012",56621.76,
"AUT","HHWEALTH","FINAN","USD","A","2013",60925.36,
"AUT","HHWEALTH","FINAN","USD","A","2014",63355.71,
"AUT","HHWEALTH","FINAN","USD","A","2015",64235.51,
"AUT","HHWEALTH","FINAN","USD","A","2016",67088.52,
"AUT","HHWEALTH","FINAN","USD","A","2017",69742.24,
"BEL","HHWEALTH","FINAN","USD","A","1995",48605.61,
"BEL","HHWEALTH","FINAN","USD","A","1996",52643.74,
"BEL","HHWEALTH","FINAN","USD","A","1997",56881.23,
"BEL","HHWEALTH","FINAN","USD","A","1998",58941.43,
"BEL","HHWEALTH","FINAN","USD","A","1999",65388.14,
"BEL","HHWEALTH","FINAN","USD","A","2000",67363.62,
"BEL","HHWEALTH","FINAN","USD","A","2001",68894.2,
"BEL","HHWEALTH","FINAN","USD","A","2002",65212.1,
"BEL","HHWEALTH","FINAN","USD","A","2003",68079.17,
"BEL","HHWEALTH","FINAN","USD","A","2004",72545.7,
"BEL","HHWEALTH","FINAN","USD","A","2005",78154.99,
"BEL","HHWEALTH","FINAN","USD","A","2006",81408.01,
"BEL","HHWEALTH","FINAN","USD","A","2007",82083.95,
"BEL","HHWEALTH","FINAN","USD","A","2008",74981.96,
"BEL","HHWEALTH","FINAN","USD","A","2009",82763.34,
"BEL","HHWEALTH","FINAN","USD","A","2010",89271.66,
"BEL","HHWEALTH","FINAN","USD","A","2011",90775.06,
"BEL","HHWEALTH","FINAN","USD","A","2012",96528.77,
"BEL","HHWEALTH","FINAN","USD","A","2013",101199,
"BEL","HHWEALTH","FINAN","USD","A","2014",107905.2,
"BEL","HHWEALTH","FINAN","USD","A","2015",112878.3,
"BEL","HHWEALTH","FINAN","USD","A","2016",117754.6,
"BEL","HHWEALTH","FINAN","USD","A","2017",119560.5,
"BEL","HHWEALTH","FINAN","USD","A","2018",116051.9,
"CAN","HHWEALTH","FINAN","USD","A","1995",36308.84,
"CAN","HHWEALTH","FINAN","USD","A","1996",41659.71,
"CAN","HHWEALTH","FINAN","USD","A","1997",45564.4,
"CAN","HHWEALTH","FINAN","USD","A","1998",47138.21,
"CAN","HHWEALTH","FINAN","USD","A","1999",50365.09,
"CAN","HHWEALTH","FINAN","USD","A","2000",50458.49,
"CAN","HHWEALTH","FINAN","USD","A","2001",47972.46,
"CAN","HHWEALTH","FINAN","USD","A","2002",45431.51,
"CAN","HHWEALTH","FINAN","USD","A","2003",48526.79,
"CAN","HHWEALTH","FINAN","USD","A","2004",50731.36,
"CAN","HHWEALTH","FINAN","USD","A","2005",57898.71,
"CAN","HHWEALTH","FINAN","USD","A","2006",63217.35,
"CAN","HHWEALTH","FINAN","USD","A","2007",64631.34,
"CAN","HHWEALTH","FINAN","USD","A","2008",54215.69,
"CAN","HHWEALTH","FINAN","USD","A","2009",62805.43,
"CAN","HHWEALTH","FINAN","USD","A","2010",68267.05,
"CAN","HHWEALTH","FINAN","USD","A","2011",68307.01,
"CAN","HHWEALTH","FINAN","USD","A","2012",74390,
"CAN","HHWEALTH","FINAN","USD","A","2013",82356.76,
"CAN","HHWEALTH","FINAN","USD","A","2014",91255.73,
"CAN","HHWEALTH","FINAN","USD","A","2015",92257.92,
"CAN","HHWEALTH","FINAN","USD","A","2016",99181.41,
"CAN","HHWEALTH","FINAN","USD","A","2017",104124.3,
"CAN","HHWEALTH","FINAN","USD","A","2018",99536.34,
"CZE","HHWEALTH","FINAN","USD","A","1995",9574.549,
"CZE","HHWEALTH","FINAN","USD","A","1996",10090.5,
"CZE","HHWEALTH","FINAN","USD","A","1997",10970.79,
"CZE","HHWEALTH","FINAN","USD","A","1998",11139.95,
"CZE","HHWEALTH","FINAN","USD","A","1999",11352.11,
"CZE","HHWEALTH","FINAN","USD","A","2000",11398.46,
"CZE","HHWEALTH","FINAN","USD","A","2001",12316.04,
"CZE","HHWEALTH","FINAN","USD","A","2002",12633.41,
"CZE","HHWEALTH","FINAN","USD","A","2003",13709.12,
"CZE","HHWEALTH","FINAN","USD","A","2004",13134.75,
"CZE","HHWEALTH","FINAN","USD","A","2005",13423.67,
"CZE","HHWEALTH","FINAN","USD","A","2006",14054.28,
"CZE","HHWEALTH","FINAN","USD","A","2007",15694.19,
"CZE","HHWEALTH","FINAN","USD","A","2008",16423.87,
"CZE","HHWEALTH","FINAN","USD","A","2009",16958.59,
"CZE","HHWEALTH","FINAN","USD","A","2010",18234.66,
"CZE","HHWEALTH","FINAN","USD","A","2011",18956.35,
"CZE","HHWEALTH","FINAN","USD","A","2012",21165.44,
"CZE","HHWEALTH","FINAN","USD","A","2013",22964.5,
"CZE","HHWEALTH","FINAN","USD","A","2014",25034.23,
"CZE","HHWEALTH","FINAN","USD","A","2015",26706.9,
"CZE","HHWEALTH","FINAN","USD","A","2016",28782.59,
"CZE","HHWEALTH","FINAN","USD","A","2017",31254.95,
"DNK","HHWEALTH","FINAN","USD","A","1995",15364.14,
"DNK","HHWEALTH","FINAN","USD","A","1996",17192.29,
"DNK","HHWEALTH","FINAN","USD","A","1997",20859.5,
"DNK","HHWEALTH","FINAN","USD","A","1998",21948.72,
"DNK","HHWEALTH","FINAN","USD","A","1999",26387.41,
"DNK","HHWEALTH","FINAN","USD","A","2000",27325.82,
"DNK","HHWEALTH","FINAN","USD","A","2001",23281.18,
"DNK","HHWEALTH","FINAN","USD","A","2002",21710.9,
"DNK","HHWEALTH","FINAN","USD","A","2003",24267.12,
"DNK","HHWEALTH","FINAN","USD","A","2004",28476.27,
"DNK","HHWEALTH","FINAN","USD","A","2005",40581.37,
"DNK","HHWEALTH","FINAN","USD","A","2006",46754.64,
"DNK","HHWEALTH","FINAN","USD","A","2007",43882.89,
"DNK","HHWEALTH","FINAN","USD","A","2008",30628.99,
"DNK","HHWEALTH","FINAN","USD","A","2009",39224.74,
"DNK","HHWEALTH","FINAN","USD","A","2010",48284.36,
"DNK","HHWEALTH","FINAN","USD","A","2011",49153.68,
"DNK","HHWEALTH","FINAN","USD","A","2012",58963.75,
"DNK","HHWEALTH","FINAN","USD","A","2013",63902.38,
"DNK","HHWEALTH","FINAN","USD","A","2014",73069.38,
"DNK","HHWEALTH","FINAN","USD","A","2015",80037.88,
"DNK","HHWEALTH","FINAN","USD","A","2016",84476.15,
"DNK","HHWEALTH","FINAN","USD","A","2017",95064.52,
"FIN","HHWEALTH","FINAN","USD","A","1995",6906.663,
"FIN","HHWEALTH","FINAN","USD","A","1996",8605.329,
"FIN","HHWEALTH","FINAN","USD","A","1997",10481.9,
"FIN","HHWEALTH","FINAN","USD","A","1998",13098.09,
"FIN","HHWEALTH","FINAN","USD","A","1999",17918.12,
"FIN","HHWEALTH","FINAN","USD","A","2000",19557.41,
"FIN","HHWEALTH","FINAN","USD","A","2001",18062.83,
"FIN","HHWEALTH","FINAN","USD","A","2002",16588.68,
"FIN","HHWEALTH","FINAN","USD","A","2003",18430.64,
"FIN","HHWEALTH","FINAN","USD","A","2004",19592.64,
"FIN","HHWEALTH","FINAN","USD","A","2005",21579.72,
"FIN","HHWEALTH","FINAN","USD","A","2006",23199.2,
"FIN","HHWEALTH","FINAN","USD","A","2007",22765.18,
"FIN","HHWEALTH","FINAN","USD","A","2008",16970.03,
"FIN","HHWEALTH","FINAN","USD","A","2009",21551.39,
"FIN","HHWEALTH","FINAN","USD","A","2010",24613.67,
"FIN","HHWEALTH","FINAN","USD","A","2011",20743.7,
"FIN","HHWEALTH","FINAN","USD","A","2012",22914.28,
"FIN","HHWEALTH","FINAN","USD","A","2013",26987.53,
"FIN","HHWEALTH","FINAN","USD","A","2014",29342.15,
"FIN","HHWEALTH","FINAN","USD","A","2015",30577,
"FIN","HHWEALTH","FINAN","USD","A","2016",31028.49,
"FIN","HHWEALTH","FINAN","USD","A","2017",33074.31,
"FIN","HHWEALTH","FINAN","USD","A","2018",32313.05,
"FRA","HHWEALTH","FINAN","USD","A","1995",21480.17,
"FRA","HHWEALTH","FINAN","USD","A","1996",26168.89,
"FRA","HHWEALTH","FINAN","USD","A","1997",28373.79,
"FRA","HHWEALTH","FINAN","USD","A","1998",30622.88,
"FRA","HHWEALTH","FINAN","USD","A","1999",35199.94,
"FRA","HHWEALTH","FINAN","USD","A","2000",36858.3,
"FRA","HHWEALTH","FINAN","USD","A","2001",35299.21,
"FRA","HHWEALTH","FINAN","USD","A","2002",34710.21,
"FRA","HHWEALTH","FINAN","USD","A","2003",35532.02,
"FRA","HHWEALTH","FINAN","USD","A","2004",37031.55,
"FRA","HHWEALTH","FINAN","USD","A","2005",40117.11,
"FRA","HHWEALTH","FINAN","USD","A","2006",45622.59,
"FRA","HHWEALTH","FINAN","USD","A","2007",47369.21,
"FRA","HHWEALTH","FINAN","USD","A","2008",41725.71,
"FRA","HHWEALTH","FINAN","USD","A","2009",45989.04,
"FRA","HHWEALTH","FINAN","USD","A","2010",49273.86,
"FRA","HHWEALTH","FINAN","USD","A","2011",49869.23,
"FRA","HHWEALTH","FINAN","USD","A","2012",53223.84,
"FRA","HHWEALTH","FINAN","USD","A","2013",57474.21,
"FRA","HHWEALTH","FINAN","USD","A","2014",59818.88,
"FRA","HHWEALTH","FINAN","USD","A","2015",63338.97,
"FRA","HHWEALTH","FINAN","USD","A","2016",68884.09,
"FRA","HHWEALTH","FINAN","USD","A","2017",73560.34,
"DEU","HHWEALTH","FINAN","USD","A","1995",17437.67,
"DEU","HHWEALTH","FINAN","USD","A","1996",18893.35,
"DEU","HHWEALTH","FINAN","USD","A","1997",20872.47,
"DEU","HHWEALTH","FINAN","USD","A","1998",22658.42,
"DEU","HHWEALTH","FINAN","USD","A","1999",25309.49,
"DEU","HHWEALTH","FINAN","USD","A","2000",26000.15,
"DEU","HHWEALTH","FINAN","USD","A","2001",27384.46,
"DEU","HHWEALTH","FINAN","USD","A","2002",26918.57,
"DEU","HHWEALTH","FINAN","USD","A","2003",30245.5,
"DEU","HHWEALTH","FINAN","USD","A","2004",33243.52,
"DEU","HHWEALTH","FINAN","USD","A","2005",36672.32,
"DEU","HHWEALTH","FINAN","USD","A","2006",37956.61,
"DEU","HHWEALTH","FINAN","USD","A","2007",42111.11,
"DEU","HHWEALTH","FINAN","USD","A","2008",40341.52,
"DEU","HHWEALTH","FINAN","USD","A","2009",43505.77,
"DEU","HHWEALTH","FINAN","USD","A","2010",46592.94,
"DEU","HHWEALTH","FINAN","USD","A","2011",47967.08,
"DEU","HHWEALTH","FINAN","USD","A","2012",51308.25,
"DEU","HHWEALTH","FINAN","USD","A","2013",54969.74,
"DEU","HHWEALTH","FINAN","USD","A","2014",58563.65,
"DEU","HHWEALTH","FINAN","USD","A","2015",60880.73,
"DEU","HHWEALTH","FINAN","USD","A","2016",64248.16,
"DEU","HHWEALTH","FINAN","USD","A","2017",69005.47,
"GRC","HHWEALTH","FINAN","USD","A","1995",15280.59,
"GRC","HHWEALTH","FINAN","USD","A","1996",15993.29,
"GRC","HHWEALTH","FINAN","USD","A","1997",19241.98,
"GRC","HHWEALTH","FINAN","USD","A","1998",23185.87,
"GRC","HHWEALTH","FINAN","USD","A","1999",34527.67,
"GRC","HHWEALTH","FINAN","USD","A","2000",26786.22,
"GRC","HHWEALTH","FINAN","USD","A","2001",23590.97,
"GRC","HHWEALTH","FINAN","USD","A","2002",20238.81,
"GRC","HHWEALTH","FINAN","USD","A","2003",20428.68,
"GRC","HHWEALTH","FINAN","USD","A","2004",22646.67,
"GRC","HHWEALTH","FINAN","USD","A","2005",25897.64,
"GRC","HHWEALTH","FINAN","USD","A","2006",27641.67,
"GRC","HHWEALTH","FINAN","USD","A","2007",27681.92,
"GRC","HHWEALTH","FINAN","USD","A","2008",18660.22,
"GRC","HHWEALTH","FINAN","USD","A","2009",19897.33,
"GRC","HHWEALTH","FINAN","USD","A","2010",13930.21,
"GRC","HHWEALTH","FINAN","USD","A","2011",11248.17,
"GRC","HHWEALTH","FINAN","USD","A","2012",12196.39,
"GRC","HHWEALTH","FINAN","USD","A","2013",18920.65,
"GRC","HHWEALTH","FINAN","USD","A","2014",20708.82,
"GRC","HHWEALTH","FINAN","USD","A","2015",20688.38,
"GRC","HHWEALTH","FINAN","USD","A","2016",21220.91,
"GRC","HHWEALTH","FINAN","USD","A","2017",24819.64,
"HUN","HHWEALTH","FINAN","USD","A","1995",5003.029,
"HUN","HHWEALTH","FINAN","USD","A","1996",5463.023,
"HUN","HHWEALTH","FINAN","USD","A","1997",5908.168,
"HUN","HHWEALTH","FINAN","USD","A","1998",6616.073,
"HUN","HHWEALTH","FINAN","USD","A","1999",7375.402,
"HUN","HHWEALTH","FINAN","USD","A","2000",8146.306,
"HUN","HHWEALTH","FINAN","USD","A","2001",8905.062,
"HUN","HHWEALTH","FINAN","USD","A","2002",9439.272,
"HUN","HHWEALTH","FINAN","USD","A","2003",9683.944,
"HUN","HHWEALTH","FINAN","USD","A","2004",10122.16,
"HUN","HHWEALTH","FINAN","USD","A","2005",11211.77,
"HUN","HHWEALTH","FINAN","USD","A","2006",12441.34,
"HUN","HHWEALTH","FINAN","USD","A","2007",13005.08,
"HUN","HHWEALTH","FINAN","USD","A","2008",12367.52,
"HUN","HHWEALTH","FINAN","USD","A","2009",14325.41,
"HUN","HHWEALTH","FINAN","USD","A","2010",15304.5,
"HUN","HHWEALTH","FINAN","USD","A","2011",16817.1,
"HUN","HHWEALTH","FINAN","USD","A","2012",18905.53,
"HUN","HHWEALTH","FINAN","USD","A","2013",21179.09,
"HUN","HHWEALTH","FINAN","USD","A","2014",23384.72,
"HUN","HHWEALTH","FINAN","USD","A","2015",26256.83,
"HUN","HHWEALTH","FINAN","USD","A","2016",28556.6,
"HUN","HHWEALTH","FINAN","USD","A","2017",31482.95,
"HUN","HHWEALTH","FINAN","USD","A","2018",33958.41,
"ISL","HHWEALTH","FINAN","USD","A","2003",27357.35,
"ISL","HHWEALTH","FINAN","USD","A","2014",61568.43,
"ISL","HHWEALTH","FINAN","USD","A","2015",71514.28,
"ISL","HHWEALTH","FINAN","USD","A","2016",79547.89,
"IRL","HHWEALTH","FINAN","USD","A","2001",32435.31,
"IRL","HHWEALTH","FINAN","USD","A","2002",29233.7,
"IRL","HHWEALTH","FINAN","USD","A","2003",30324.87,
"IRL","HHWEALTH","FINAN","USD","A","2004",31372.87,
"IRL","HHWEALTH","FINAN","USD","A","2005",30530.9,
"IRL","HHWEALTH","FINAN","USD","A","2006",31577.64,
"IRL","HHWEALTH","FINAN","USD","A","2007",24648.82,
"IRL","HHWEALTH","FINAN","USD","A","2008",16269.1,
"IRL","HHWEALTH","FINAN","USD","A","2009",22737.41,
"IRL","HHWEALTH","FINAN","USD","A","2010",29329.27,
"IRL","HHWEALTH","FINAN","USD","A","2011",30297.22,
"IRL","HHWEALTH","FINAN","USD","A","2012",35365.81,
"IRL","HHWEALTH","FINAN","USD","A","2013",38664.49,
"IRL","HHWEALTH","FINAN","USD","A","2014",46771.67,
"IRL","HHWEALTH","FINAN","USD","A","2015",51616.92,
"IRL","HHWEALTH","FINAN","USD","A","2016",55246.82,
"IRL","HHWEALTH","FINAN","USD","A","2017",59100.23,
"ITA","HHWEALTH","FINAN","USD","A","1995",34929.96,
"ITA","HHWEALTH","FINAN","USD","A","1996",37347.93,
"ITA","HHWEALTH","FINAN","USD","A","1997",42814.25,
"ITA","HHWEALTH","FINAN","USD","A","1998",49552.67,
"ITA","HHWEALTH","FINAN","USD","A","1999",53406.5,
"ITA","HHWEALTH","FINAN","USD","A","2000",57428.19,
"ITA","HHWEALTH","FINAN","USD","A","2001",55446.64,
"ITA","HHWEALTH","FINAN","USD","A","2002",56235.65,
"ITA","HHWEALTH","FINAN","USD","A","2003",56365.05,
"ITA","HHWEALTH","FINAN","USD","A","2004",58448.25,
"ITA","HHWEALTH","FINAN","USD","A","2005",64795.36,
"ITA","HHWEALTH","FINAN","USD","A","2006",71985.97,
"ITA","HHWEALTH","FINAN","USD","A","2007",66751.25,
"ITA","HHWEALTH","FINAN","USD","A","2008",63724.29,
"ITA","HHWEALTH","FINAN","USD","A","2009",63036.08,
"ITA","HHWEALTH","FINAN","USD","A","2010",60023.61,
"ITA","HHWEALTH","FINAN","USD","A","2011",58869.89,
"ITA","HHWEALTH","FINAN","USD","A","2012",63636.96,
"ITA","HHWEALTH","FINAN","USD","A","2013",68808.28,
"ITA","HHWEALTH","FINAN","USD","A","2014",70555.12,
"ITA","HHWEALTH","FINAN","USD","A","2015",73070.41,
"ITA","HHWEALTH","FINAN","USD","A","2016",76743.55,
"ITA","HHWEALTH","FINAN","USD","A","2017",82542.57,
"JPN","HHWEALTH","FINAN","USD","A","1995",45447.26,
"JPN","HHWEALTH","FINAN","USD","A","1996",47423.95,
"JPN","HHWEALTH","FINAN","USD","A","1997",49293.91,
"JPN","HHWEALTH","FINAN","USD","A","1998",51626.74,
"JPN","HHWEALTH","FINAN","USD","A","1999",56082.93,
"JPN","HHWEALTH","FINAN","USD","A","2000",59602.04,
"JPN","HHWEALTH","FINAN","USD","A","2001",61602.11,
"JPN","HHWEALTH","FINAN","USD","A","2002",64467.4,
"JPN","HHWEALTH","FINAN","USD","A","2003",68486.63,
"JPN","HHWEALTH","FINAN","USD","A","2004",71763.52,
"JPN","HHWEALTH","FINAN","USD","A","2005",80822.98,
"JPN","HHWEALTH","FINAN","USD","A","2006",86189.56,
"JPN","HHWEALTH","FINAN","USD","A","2007",81933.79,
"JPN","HHWEALTH","FINAN","USD","A","2008",80090.05,
"JPN","HHWEALTH","FINAN","USD","A","2009",85541.5,
"JPN","HHWEALTH","FINAN","USD","A","2010",89028.36,
"JPN","HHWEALTH","FINAN","USD","A","2011",95017.95,
"JPN","HHWEALTH","FINAN","USD","A","2012",103307.9,
"JPN","HHWEALTH","FINAN","USD","A","2013",110065.8,
"JPN","HHWEALTH","FINAN","USD","A","2014",114371.1,
"JPN","HHWEALTH","FINAN","USD","A","2015",113277.8,
"JPN","HHWEALTH","FINAN","USD","A","2016",117092.2,
"JPN","HHWEALTH","FINAN","USD","A","2017",122626.3,
"KOR","HHWEALTH","FINAN","USD","A","2008",21701.03,
"KOR","HHWEALTH","FINAN","USD","A","2009",26011.51,
"KOR","HHWEALTH","FINAN","USD","A","2010",29019.59,
"KOR","HHWEALTH","FINAN","USD","A","2011",28843.85,
"KOR","HHWEALTH","FINAN","USD","A","2012",31669.35,
"KOR","HHWEALTH","FINAN","USD","A","2013",33293.19,
"KOR","HHWEALTH","FINAN","USD","A","2014",36269.99,
"KOR","HHWEALTH","FINAN","USD","A","2015",40220.88,
"KOR","HHWEALTH","FINAN","USD","A","2016",41259.64,
"KOR","HHWEALTH","FINAN","USD","A","2017",44448,
"KOR","HHWEALTH","FINAN","USD","A","2018",44039.95,
"LUX","HHWEALTH","FINAN","USD","A","1999",35012.67,
"LUX","HHWEALTH","FINAN","USD","A","2000",45765.91,
"LUX","HHWEALTH","FINAN","USD","A","2001",47938.29,
"LUX","HHWEALTH","FINAN","USD","A","2002",48747.99,
"LUX","HHWEALTH","FINAN","USD","A","2003",53529.44,
"LUX","HHWEALTH","FINAN","USD","A","2004",58943.86,
"LUX","HHWEALTH","FINAN","USD","A","2005",60215.59,
"LUX","HHWEALTH","FINAN","USD","A","2006",67332.23,
"LUX","HHWEALTH","FINAN","USD","A","2007",73788.68,
"LUX","HHWEALTH","FINAN","USD","A","2008",78085.43,
"LUX","HHWEALTH","FINAN","USD","A","2009",86828.98,
"LUX","HHWEALTH","FINAN","USD","A","2010",87998.08,
"LUX","HHWEALTH","FINAN","USD","A","2011",83539.13,
"LUX","HHWEALTH","FINAN","USD","A","2012",83521.17,
"LUX","HHWEALTH","FINAN","USD","A","2013",90133.7,
"LUX","HHWEALTH","FINAN","USD","A","2014",99031.48,
"LUX","HHWEALTH","FINAN","USD","A","2015",105550.4,
"LUX","HHWEALTH","FINAN","USD","A","2016",107688.8,
"LUX","HHWEALTH","FINAN","USD","A","2017",107129.3,
"NLD","HHWEALTH","FINAN","USD","A","1995",40491.88,
"NLD","HHWEALTH","FINAN","USD","A","1996",42490.13,
"NLD","HHWEALTH","FINAN","USD","A","1997",44758.8,
"NLD","HHWEALTH","FINAN","USD","A","1998",46471.89,
"NLD","HHWEALTH","FINAN","USD","A","1999",49901.35,
"NLD","HHWEALTH","FINAN","USD","A","2000",52384.61,
"NLD","HHWEALTH","FINAN","USD","A","2001",50637.91,
"NLD","HHWEALTH","FINAN","USD","A","2002",50444.13,
"NLD","HHWEALTH","FINAN","USD","A","2003",50364.09,
"NLD","HHWEALTH","FINAN","USD","A","2004",50772.17,
"NLD","HHWEALTH","FINAN","USD","A","2005",53510.86,
"NLD","HHWEALTH","FINAN","USD","A","2006",53263.89,
"NLD","HHWEALTH","FINAN","USD","A","2007",51042.83,
"NLD","HHWEALTH","FINAN","USD","A","2008",58127.99,
"NLD","HHWEALTH","FINAN","USD","A","2009",57691.05,
"NLD","HHWEALTH","FINAN","USD","A","2010",63746.13,
"NLD","HHWEALTH","FINAN","USD","A","2011",74054.88,
"NLD","HHWEALTH","FINAN","USD","A","2012",82690.63,
"NLD","HHWEALTH","FINAN","USD","A","2013",84530.63,
"NLD","HHWEALTH","FINAN","USD","A","2014",101951.6,
"NLD","HHWEALTH","FINAN","USD","A","2015",108825.6,
"NLD","HHWEALTH","FINAN","USD","A","2016",119427.3,
"NLD","HHWEALTH","FINAN","USD","A","2017",120614.4,
"NOR","HHWEALTH","FINAN","USD","A","1995",6744.947,
"NOR","HHWEALTH","FINAN","USD","A","1996",7870.4,
"NOR","HHWEALTH","FINAN","USD","A","1997",9483.11,
"NOR","HHWEALTH","FINAN","USD","A","1998",9210.781,
"NOR","HHWEALTH","FINAN","USD","A","1999",11137.73,
"NOR","HHWEALTH","FINAN","USD","A","2000",11960.3,
"NOR","HHWEALTH","FINAN","USD","A","2001",11058.61,
"NOR","HHWEALTH","FINAN","USD","A","2002",10771.12,
"NOR","HHWEALTH","FINAN","USD","A","2003",11723.5,
"NOR","HHWEALTH","FINAN","USD","A","2004",13020.04,
"NOR","HHWEALTH","FINAN","USD","A","2005",15654.95,
"NOR","HHWEALTH","FINAN","USD","A","2006",17829.22,
"NOR","HHWEALTH","FINAN","USD","A","2007",18244.52,
"NOR","HHWEALTH","FINAN","USD","A","2008",15082.67,
"NOR","HHWEALTH","FINAN","USD","A","2009",17211.56,
"NOR","HHWEALTH","FINAN","USD","A","2010",17360.37,
"NOR","HHWEALTH","FINAN","USD","A","2011",16309.17,
"NOR","HHWEALTH","FINAN","USD","A","2012",17402.75,
"NOR","HHWEALTH","FINAN","USD","A","2013",19131.73,
"NOR","HHWEALTH","FINAN","USD","A","2014",20610.01,
"NOR","HHWEALTH","FINAN","USD","A","2015",20373.51,
"NOR","HHWEALTH","FINAN","USD","A","2016",20809.33,
"NOR","HHWEALTH","FINAN","USD","A","2017",22068.91,
"NOR","HHWEALTH","FINAN","USD","A","2018",19991.79,
"POL","HHWEALTH","FINAN","USD","A","1995",2469.58,
"POL","HHWEALTH","FINAN","USD","A","1996",2543.662,
"POL","HHWEALTH","FINAN","USD","A","1997",3132.759,
"POL","HHWEALTH","FINAN","USD","A","1998",4070.578,
"POL","HHWEALTH","FINAN","USD","A","1999",4380.606,
"POL","HHWEALTH","FINAN","USD","A","2000",4511.523,
"POL","HHWEALTH","FINAN","USD","A","2001",4448.381,
"POL","HHWEALTH","FINAN","USD","A","2002",4768.152,
"POL","HHWEALTH","FINAN","USD","A","2003",6996.206,
"POL","HHWEALTH","FINAN","USD","A","2004",7716.426,
"POL","HHWEALTH","FINAN","USD","A","2005",8568.178,
"POL","HHWEALTH","FINAN","USD","A","2006",9523.05,
"POL","HHWEALTH","FINAN","USD","A","2007",10574.66,
"POL","HHWEALTH","FINAN","USD","A","2008",7802.027,
"POL","HHWEALTH","FINAN","USD","A","2009",8988.084,
"POL","HHWEALTH","FINAN","USD","A","2010",9964.298,
"POL","HHWEALTH","FINAN","USD","A","2011",9802.143,
"POL","HHWEALTH","FINAN","USD","A","2012",12295.72,
"POL","HHWEALTH","FINAN","USD","A","2013",14055.53,
"POL","HHWEALTH","FINAN","USD","A","2014",14909.75,
"POL","HHWEALTH","FINAN","USD","A","2015",16064.71,
"POL","HHWEALTH","FINAN","USD","A","2016",17872.61,
"POL","HHWEALTH","FINAN","USD","A","2017",19734.26,
"PRT","HHWEALTH","FINAN","USD","A","1995",14827.72,
"PRT","HHWEALTH","FINAN","USD","A","1996",15716.4,
"PRT","HHWEALTH","FINAN","USD","A","1997",17383.34,
"PRT","HHWEALTH","FINAN","USD","A","1998",17835.54,
"PRT","HHWEALTH","FINAN","USD","A","1999",19079.75,
"PRT","HHWEALTH","FINAN","USD","A","2000",19526.6,
"PRT","HHWEALTH","FINAN","USD","A","2001",18510.06,
"PRT","HHWEALTH","FINAN","USD","A","2002",18395.07,
"PRT","HHWEALTH","FINAN","USD","A","2003",20847.24,
"PRT","HHWEALTH","FINAN","USD","A","2004",22152.79,
"PRT","HHWEALTH","FINAN","USD","A","2005",22708.1,
"PRT","HHWEALTH","FINAN","USD","A","2006",24402.5,
"PRT","HHWEALTH","FINAN","USD","A","2007",25201.83,
"PRT","HHWEALTH","FINAN","USD","A","2008",24861.17,
"PRT","HHWEALTH","FINAN","USD","A","2009",25681.84,
"PRT","HHWEALTH","FINAN","USD","A","2010",26722.37,
"PRT","HHWEALTH","FINAN","USD","A","2011",27298.73,
"PRT","HHWEALTH","FINAN","USD","A","2012",28468.79,
