"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","GFCFASSET","DWELLING","PC_GFCF","A","2016",9.38355596528557,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1970",23.1658890102254,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1971",25.255883124836,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1972",27.3665409803532,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1973",28.7957074721781,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1974",28.006882090435,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1975",25.6100384312636,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1976",29.6626599457154,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1977",28.9440407662546,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1978",28.3170234102147,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1979",26.2225869013874,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1980",23.5397219012503,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1981",23.3805689980686,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1982",20.8408003926627,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1983",25.0104431272933,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1984",24.7135878026521,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1985",24.8826517800228,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1986",28.1247461298912,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1987",31.3038630027877,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1988",30.2845098619747,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1989",30.7164535290913,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1990",28.0803677892896,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1991",26.3753032593791,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1992",29.1187684442562,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1993",28.807077461757,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1994",27.9080971633561,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1995",23.9520251671254,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1996",24.7299127434187,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1997",23.9048131188858,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1998",22.2555566475453,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","1999",22.4253324291653,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2000",22.4318551902611,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2001",24.0335755536671,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2002",27.7040572391984,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2003",28.6853256021409,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2004",29.8902186660546,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2005",29.154895549793,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2006",29.0317494613044,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2007",30.4236712745444,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2008",28.3753031054974,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2009",29.5657557265411,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2010",29.3638631275983,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2011",28.7021297510615,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2012",28.9776319993565,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2013",28.5637283987646,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2014",28.378022863391,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2015",30.9583091091395,
"CAN","GFCFASSET","DWELLING","PC_GFCF","A","2016",33.8879598482256,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1975",24.7527687187911,"E"
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1976",24.3750945497434,"E"
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1977",26.4035361543889,"E"
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1978",28.4288426923491,"E"
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1979",27.6096591630875,"E"
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1980",26.6449157150625,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1981",25.6464891041162,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1982",25.7264593097571,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1983",25.2034358047016,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1984",25.3500106602232,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1985",23.6809894994524,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1986",21.9495818836599,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1987",21.4857895314386,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1988",23.8872952715832,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1989",25.3772290809328,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1990",24.7027007001815,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1991",24.7564826757995,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1992",22.5678042566743,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1993",23.2039485710804,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1994",24.485937130702,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1995",23.4838913455464,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1996",21.6982033639144,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1997",23.0986986648639,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1998",23.95813866567,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","1999",25.4792500526648,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2000",26.2389929109578,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2001",23.3313180169287,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2002",23.4542109694116,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2003",25.3539876558151,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2004",27.0257266577987,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2005",27.9631150798908,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2006",28.9190013728581,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2007",26.7831408110325,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2008",24.0448724732776,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2009",23.0048316216282,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2010",27.7062516795739,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2011",28.228145914708,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2012",28.1528805200628,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2013",28.1108557899868,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2014",26.9752574878655,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2015",27.4014936904455,
"FIN","GFCFASSET","DWELLING","PC_GFCF","A","2016",28.2448125693792,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1970",22.9385722191478,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1971",20.6952404684775,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1972",16.9982509838216,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1973",17.6295413936867,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1974",23.8057547257659,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1975",21.9101123595506,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1976",18.5236695706938,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1977",17.7758994524273,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1978",18.6214675848967,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1979",16.2527569079596,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1980",17.0989823952849,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1981",14.1427479324484,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1982",15.7111888688604,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1983",17.8509220065197,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1984",14.9065814125372,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1985",13.8644913597985,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1986",13.8246399383653,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1987",12.8770463348431,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1988",14.1431621530509,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1989",15.0827905080474,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1990",19.7835742160531,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1991",20.7836579628973,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1992",19.6825440243524,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1993",20.3843112418955,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1994",18.155579897394,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1995",17.8245073895439,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1996",16.9406514430802,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1997",16.3845112669446,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1998",17.3957688611511,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","1999",15.2570633593663,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2000",12.2172914554548,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2001",14.2699589834257,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2002",15.613432354895,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2003",16.9903615646426,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2004",17.3004663401627,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2005",17.8093826930854,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2006",17.1229926824184,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2007",16.1194299909405,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2008",14.7300108680568,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2009",14.0708882686087,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2010",11.9219710844323,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2011",11.122248541293,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2012",10.9618815689103,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2013",13.2544850612711,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2014",14.4383293846383,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2015",16.3026517827869,
"KOR","GFCFASSET","DWELLING","PC_GFCF","A","2016",18.5732796852368,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","1993",33.8757120020676,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","1994",28.8909733652833,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","1995",38.5512459824442,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","1996",33.9123114035556,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","1997",30.6236941578776,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","1998",27.2062656150227,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","1999",27.7901084299536,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2000",28.0865494436066,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2001",30.1096011007521,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2002",31.4929789327289,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2003",31.5216290578591,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2004",32.1619791515148,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2005",31.5089782680288,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2006",32.0097172109457,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2007",31.3690667022915,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2008",30.417342010324,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2009",29.0313342786262,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2010",27.849903656605,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2011",27.3401467130819,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2012",26.1831675128465,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2013",25.9898112872301,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2014",25.9727903153164,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2015",24.7039503007891,
"MEX","GFCFASSET","DWELLING","PC_GFCF","A","2016",25.154172920879,"E"
"EA","GFCFASSET","DWELLING","PC_GFCF","A","1995",28.9469096132263,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","1996",28.5815275629503,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","1997",28.3367818481956,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","1998",27.6468027031269,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","1999",27.313662647268,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2000",26.9140554627155,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2001",26.5036033483729,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2002",27.0618485507159,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2003",27.870677113273,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2004",28.4730414940974,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2005",28.9673508005938,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2006",29.5459680493771,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2007",28.8558574204626,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2008",27.8413816381487,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2009",27.5181418824273,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2010",26.8143485138978,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2011",26.0661774677544,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2012",25.9003623442373,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2013",25.6565049756592,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2014",25.4916201942717,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2015",24.3960835079298,
"EA","GFCFASSET","DWELLING","PC_GFCF","A","2016",24.798658946671,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","1995",25.934533407502,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","1996",25.3393864105703,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","1997",25.2307158184512,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","1998",24.5631756349795,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","1999",24.4031493543706,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2000",24.1323820681684,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2001",23.9358104245072,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2002",24.6954706250589,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2003",25.8636856458618,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2004",26.6200033381743,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2005",27.0056936022756,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2006",27.3026040041318,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2007",26.492453755766,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2008",25.5615481453068,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2009",25.3425920890383,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2010",24.7359142543706,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2011",24.1433759473979,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2012",23.7509807427015,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2013",23.5572635249681,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2014",23.5430241949311,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2015",22.7644744918587,
"EU","GFCFASSET","DWELLING","PC_GFCF","A","2016",23.5223166741497,
"BRA","GFCFASSET","DWELLING","PC_GFCF","A","2010",19.9470891513962,
"BRA","GFCFASSET","DWELLING","PC_GFCF","A","2011",20.2018566912843,
"BRA","GFCFASSET","DWELLING","PC_GFCF","A","2012",22.2394883002827,
"BRA","GFCFASSET","DWELLING","PC_GFCF","A","2013",22.2472160036737,
"BRA","GFCFASSET","DWELLING","PC_GFCF","A","2014",22.8734654356774,
"BRA","GFCFASSET","DWELLING","PC_GFCF","A","2015",24.8067836360117,
"BRA","GFCFASSET","DWELLING","PC_GFCF","A","2016",25.9723139803816,
"IDN","GFCFASSET","DWELLING","PC_GFCF","A","2010",74.2741234515038,
"IDN","GFCFASSET","DWELLING","PC_GFCF","A","2011",73.0830043731167,
"IDN","GFCFASSET","DWELLING","PC_GFCF","A","2012",72.8583589517401,
"IDN","GFCFASSET","DWELLING","PC_GFCF","A","2013",73.4977115579859,
"IDN","GFCFASSET","DWELLING","PC_GFCF","A","2014",74.7506367062273,
"IDN","GFCFASSET","DWELLING","PC_GFCF","A","2015",75.2011021723249,
"IDN","GFCFASSET","DWELLING","PC_GFCF","A","2016",75.1754490327425,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","1995",16.218327822879,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","1996",16.2914556054669,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","1997",9.66545434760773,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","1998",8.57183785354972,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","1999",8.99600925779973,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2000",8.42672568461358,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2001",7.0371005433052,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2002",6.80378956293714,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2003",6.63653165760152,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2004",8.41634886264286,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2005",9.82489396154041,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2006",15.2141211876876,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2007",19.7580308729381,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2008",19.1677179646256,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2009",10.6838435605381,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2010",8.49071412594795,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2011",8.46547437844864,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2012",8.86871279430844,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2013",9.58230029487665,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2014",11.2574873859678,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2015",11.0868870787414,
"LVA","GFCFASSET","DWELLING","PC_GFCF","A","2016",10.5575072322354,
"COL","GFCFASSET","DWELLING","PC_GFCF","A","1995",15.6956453643554,"E"
"COL","GFCFASSET","DWELLING","PC_GFCF","A","1996",15.6956348177478,"E"
"COL","GFCFASSET","DWELLING","PC_GFCF","A","1997",15.6956321148208,"E"
"COL","GFCFASSET","DWELLING","PC_GFCF","A","1998",15.6956458620499,"E"
"COL","GFCFASSET","DWELLING","PC_GFCF","A","1999",15.6956273984074,"E"
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2000",15.6956483454802,"E"
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2001",15.6956133849266,"E"
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2002",15.6956233127621,"E"
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2003",15.695651004641,"E"
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2004",15.6956383011609,"E"
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2005",15.6956385279432,
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2006",15.009618312197,
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2007",17.3099438418393,
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2008",15.059893360353,
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2009",18.8780371009454,
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2010",17.0412701319454,
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2011",16.9848076167419,
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2012",19.6460943119796,
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2013",22.3739933248842,
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2014",22.1249580813395,
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2015",22.7565857678301,
"COL","GFCFASSET","DWELLING","PC_GFCF","A","2016",23.8020005022181,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","1991",9.65309439432398,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","1992",9.39005724952662,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","1993",10.0314080898631,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","1994",11.2686205613356,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","1995",12.5308233111274,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","1996",12.2861755207456,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","1997",11.7773174525295,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","1998",11.4960184823622,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","1999",11.8190606707299,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2000",12.7049030096708,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2001",15.2905535920873,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2002",13.9518026523635,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2003",13.5891073572623,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2004",15.6251099278469,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2005",15.2700360307278,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2006",16.2647167682541,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2007",17.872173453297,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2008",18.1365828774053,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2009",17.7008343311278,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2010",17.3323452757226,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2011",17.6380056386072,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2012",17.4959556704533,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2013",18.0997552201227,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2014",20.4861390443382,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2015",20.1154486464621,
"CRI","GFCFASSET","DWELLING","PC_GFCF","A","2016",20.5213044182697,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","1995",11.1523420963939,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","1996",10.3080841787008,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","1997",7.73732447610774,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","1998",6.37940635619735,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","1999",7.63636061318227,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2000",9.17461353198654,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2001",7.67761293018257,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2002",6.4074107945931,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2003",6.50113602787247,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2004",10.0272321598662,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2005",9.24682111028998,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2006",9.75743862132633,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2007",9.78934569714183,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2008",12.9950995348476,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2009",18.2532343966472,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2010",12.4431774790787,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2011",10.6600443099958,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2012",11.2204550642004,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2013",11.7263653274255,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2014",13.2263294276156,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2015",14.3711766060305,
"LTU","GFCFASSET","DWELLING","PC_GFCF","A","2016",15.4647471862308,
